mechanism,missing_rate_target,event_id,node_subset_ratio,selected_node_count,start_global_time_index,end_global_time_index,actual_length,length_group,length_mode,seed,node_list_file,chunk_index,day_index,file_name
node_subset_temporal_outage,0.05,204,0.02,841,1146,1148,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000204_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,205,0.02,841,1122,1127,6,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000205_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,206,0.005,210,1079,1102,24,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000206_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,207,0.01,420,1072,1074,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000207_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,208,0.005,210,1132,1138,7,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000208_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,209,0.01,420,1067,1070,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000209_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,210,0.02,841,1104,1113,10,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000210_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,211,0.02,841,1057,1065,9,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000211_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,212,0.01,420,1090,1100,11,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000212_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,213,0.02,841,1140,1142,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000213_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,214,0.02,841,1077,1084,8,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000214_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,215,0.01,420,1118,1120,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000215_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,216,0.02,841,1129,1130,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000216_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,217,0.005,210,1133,1137,5,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000217_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,218,0.01,420,1086,1087,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000218_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,219,0.005,210,1117,1120,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000219_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,220,0.01,420,1115,1115,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000220_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,221,0.02,841,1150,1150,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_011\event_000221_nodes.csv,11,11,node_flow_chunk_011.parquet
node_subset_temporal_outage,0.05,222,0.02,841,1199,1212,14,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000222_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,223,0.005,210,1225,1226,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000223_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,224,0.005,210,1166,1168,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000224_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,225,0.005,210,1173,1173,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000225_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,226,0.02,841,1177,1187,11,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000226_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,227,0.005,210,1153,1163,11,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000227_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,228,0.02,841,1228,1247,20,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000228_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,229,0.01,420,1214,1224,11,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000229_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,230,0.005,210,1192,1195,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000230_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,231,0.005,210,1167,1169,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000231_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,232,0.005,210,1194,1197,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000232_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,233,0.005,210,1165,1166,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000233_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,234,0.005,210,1158,1160,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000234_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,235,0.01,420,1189,1192,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012\event_000235_nodes.csv,12,12,node_flow_chunk_012.parquet
node_subset_temporal_outage,0.05,236,0.005,210,1330,1332,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000236_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,237,0.005,210,1273,1294,22,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000237_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,238,0.02,841,1322,1325,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000238_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,239,0.01,420,1298,1315,18,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000239_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,240,0.005,210,1252,1275,24,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000240_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,241,0.005,210,1318,1319,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000241_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,242,0.02,841,1336,1340,5,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000242_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,243,0.02,841,1334,1334,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000243_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,244,0.005,210,1250,1262,13,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000244_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,245,0.01,420,1279,1291,13,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000245_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,246,0.01,420,1249,1269,21,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000246_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,247,0.01,420,1299,1301,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000247_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,248,0.01,420,1328,1332,5,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000248_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,249,0.01,420,1278,1291,14,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000249_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,250,0.01,420,1310,1316,7,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000250_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,251,0.005,210,1254,1256,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000251_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,252,0.005,210,1339,1341,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000252_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,253,0.02,841,1343,1343,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000253_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,254,0.02,841,1294,1296,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000254_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,255,0.005,210,1274,1276,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000255_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,256,0.005,210,1272,1272,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000256_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,257,0.01,420,1319,1319,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000257_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,258,0.005,210,1267,1272,6,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000258_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,259,0.005,210,1305,1305,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000259_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,260,0.005,210,1262,1269,8,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013\event_000260_nodes.csv,13,13,node_flow_chunk_013.parquet
node_subset_temporal_outage,0.05,261,0.005,210,1401,1408,8,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000261_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,262,0.02,841,1353,1364,12,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000262_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,263,0.02,841,1351,1351,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000263_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,264,0.005,210,1394,1397,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000264_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,265,0.005,210,1389,1392,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000265_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,266,0.005,210,1346,1346,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000266_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,267,0.005,210,1376,1382,7,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000267_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,268,0.02,841,1368,1368,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000268_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,269,0.005,210,1372,1373,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000269_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,270,0.005,210,1412,1419,8,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000270_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,271,0.005,210,1377,1386,10,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000271_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,272,0.01,420,1422,1437,16,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000272_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,273,0.005,210,1400,1410,11,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000273_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,274,0.005,210,1413,1416,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000274_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,275,0.005,210,1427,1434,8,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000275_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,276,0.005,210,1375,1386,12,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000276_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,277,0.005,210,1400,1402,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000277_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,278,0.01,420,1428,1437,10,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000278_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,279,0.01,420,1346,1348,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000279_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,280,0.005,210,1368,1373,6,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000280_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,281,0.01,420,1391,1392,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000281_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,282,0.005,210,1395,1398,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000282_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,283,0.005,210,1406,1409,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000283_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,284,0.01,420,1344,1344,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000284_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,285,0.005,210,1366,1366,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014\event_000285_nodes.csv,14,14,node_flow_chunk_014.parquet
node_subset_temporal_outage,0.05,286,0.005,210,1446,1448,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000286_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,287,0.02,841,1465,1469,5,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000287_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,288,0.01,420,1533,1535,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000288_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,289,0.01,420,1493,1504,12,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000289_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,290,0.005,210,1506,1521,16,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000290_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,291,0.01,420,1475,1486,12,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000291_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,292,0.02,841,1450,1451,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000292_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,293,0.005,210,1461,1462,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000293_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,294,0.01,420,1458,1458,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000294_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,295,0.02,841,1455,1456,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000295_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,296,0.01,420,1443,1444,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000296_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,297,0.005,210,1503,1511,9,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000297_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,298,0.005,210,1518,1520,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000298_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,299,0.01,420,1527,1529,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000299_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,300,0.005,210,1488,1490,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000300_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,301,0.005,210,1479,1490,12,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000301_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,302,0.005,210,1494,1496,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000302_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,303,0.005,210,1502,1523,22,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000303_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,304,0.005,210,1523,1523,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000304_nodes.csv,15,15,node_flow_chunk_015.parquet
