file_path,file_name,category,exists,size_bytes,last_modified,detected_topic,mentions_mcar_point,mentions_node_temporal_block,mentions_causal_history,mentions_full_intersection,mentions_fedavg_prediction,contains_final_results,notes
results/real_data_missingness_full_intersection_causal_history/smoke_test/full_intersection_missingness_validation.md,full_intersection_missingness_validation.md,result_or_project_note,True,378,2026-06-13T20:20:53,实验结果,False,False,True,False,False,False,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/chunk_index_summary.csv,chunk_index_summary.csv,result_or_project_note,True,237,2026-06-13T20:11:39,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,819,2026-06-13T20:14:04,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_function_curve_fit/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,843,2026-06-13T20:18:02,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,838,2026-06-13T20:20:38,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_neighbor_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,848,2026-06-13T20:16:45,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_historical_linear_extrapolation/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,896,2026-06-13T20:15:24,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,752,2026-06-13T20:13:26,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/generate_missing_chunk_status.csv,generate_missing_chunk_status.csv,result_or_project_note,True,372,2026-06-13T20:11:39,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/generate_missing_stage_summary.csv,generate_missing_stage_summary.csv,result_or_project_note,True,121,2026-06-13T20:11:39,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/imputation_runs.csv,imputation_runs.csv,result_or_project_note,True,2933,2026-06-13T20:20:38,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/impute_chunk_status.csv,impute_chunk_status.csv,result_or_project_note,True,1211,2026-06-13T20:20:38,实验结果,True,False,True,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/impute_stage_summary.csv,impute_stage_summary.csv,result_or_project_note,True,413,2026-06-13T20:20:38,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/missing_runs.csv,missing_runs.csv,result_or_project_note,True,523,2026-06-13T20:11:39,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/run_commands.txt,run_commands.txt,result_or_project_note,True,2400,2026-06-13T20:11:48,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/run_config.json,run_config.json,result_or_project_note,True,1316,2026-06-13T20:11:48,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/batch_processing_report.json,batch_processing_report.json,result_or_project_note,True,548,2026-06-13T20:21:07,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/batch_processing_report.md,batch_processing_report.md,result_or_project_note,True,285,2026-06-13T20:21:07,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_by_flow_group.csv,imputation_quality_by_flow_group.csv,result_or_project_note,True,144,2026-06-13T20:21:01,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,result_or_project_note,True,4201,2026-06-13T20:20:38,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_summary_all_days.csv,imputation_quality_summary_all_days.csv,result_or_project_note,True,1773,2026-06-13T20:21:01,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_summary_exclude_warmup.csv,imputation_quality_summary_exclude_warmup.csv,result_or_project_note,True,5,2026-06-13T20:21:01,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,result_or_project_note,True,2407312,2026-06-13T20:12:00,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,result_or_project_note,True,2453818,2026-06-12T01:03:15,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/full_intersection_missingness_validation.json,full_intersection_missingness_validation.json,result_or_project_note,True,434,2026-06-11T21:04:42,实验结果,False,False,True,False,False,False,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history_hybridtest/full_intersection_missingness_validation.md,full_intersection_missingness_validation.md,result_or_project_note,True,303,2026-06-11T21:04:42,实验结果,False,False,True,False,False,False,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/chunk_index_summary.csv,chunk_index_summary.csv,result_or_project_note,True,231,2026-06-11T11:58:22,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,718,2026-06-11T21:05:11,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/imputation_runs.csv,imputation_runs.csv,result_or_project_note,True,601,2026-06-11T21:05:11,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/missing_runs.csv,missing_runs.csv,result_or_project_note,True,504,2026-06-11T11:58:22,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/run_commands.txt,run_commands.txt,result_or_project_note,True,2357,2026-06-11T21:04:23,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/run_config.json,run_config.json,result_or_project_note,True,1254,2026-06-11T21:04:23,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,result_or_project_note,True,718,2026-06-11T21:05:11,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,result_or_project_note,True,55445,2026-06-11T21:04:23,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_audit.json,full_intersection_missingness_audit.json,result_or_project_note,True,1622,2026-06-11T21:07:16,实验结果,True,False,True,True,False,False,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_audit.md,full_intersection_missingness_audit.md,result_or_project_note,True,1057,2026-06-11T21:07:16,实验结果,False,False,True,False,False,True,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_validation.json,full_intersection_missingness_validation.json,result_or_project_note,True,432,2026-06-11T21:06:06,实验结果,False,False,True,False,False,False,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_validation.md,full_intersection_missingness_validation.md,result_or_project_note,True,303,2026-06-11T21:06:06,实验结果,False,False,True,False,False,False,风险关键词: bfill
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/chunk_index_summary.csv,chunk_index_summary.csv,result_or_project_note,True,229,2026-06-11T21:05:28,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,705,2026-06-11T21:06:00,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/imputation_runs.csv,imputation_runs.csv,result_or_project_note,True,613,2026-06-11T21:06:00,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/missing_runs.csv,missing_runs.csv,result_or_project_note,True,516,2026-06-11T21:05:28,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/run_commands.txt,run_commands.txt,result_or_project_note,True,2367,2026-06-11T21:05:48,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/run_config.json,run_config.json,result_or_project_note,True,1259,2026-06-11T21:05:48,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_by_flow_group.csv,imputation_quality_by_flow_group.csv,result_or_project_note,True,144,2026-06-11T21:07:14,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,result_or_project_note,True,705,2026-06-11T21:06:00,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_summary_all_days.csv,imputation_quality_summary_all_days.csv,result_or_project_note,True,421,2026-06-11T21:07:14,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_summary_exclude_warmup.csv,imputation_quality_summary_exclude_warmup.csv,result_or_project_note,True,5,2026-06-11T21:07:14,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,result_or_project_note,True,11091,2026-06-11T21:05:48,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/chunk_index_summary.csv,chunk_index_summary.csv,result_or_project_note,True,231,2026-06-11T11:48:54,实验结果,False,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,711,2026-06-11T11:49:58,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_function_curve_fit/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,735,2026-06-11T11:54:52,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,723,2026-06-11T11:58:16,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_neighbor_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,731,2026-06-11T11:53:10,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_historical_linear_extrapolation/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,result_or_project_note,True,787,2026-06-11T11:51:38,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/imputation_runs.csv,imputation_runs.csv,result_or_project_note,True,2482,2026-06-11T11:58:16,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/missing_runs.csv,missing_runs.csv,result_or_project_note,True,503,2026-06-11T11:48:54,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/run_commands.txt,run_commands.txt,result_or_project_note,True,2433,2026-06-11T11:49:20,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/run_config.json,run_config.json,result_or_project_note,True,1333,2026-06-11T11:49:20,实验结果,True,False,True,True,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,result_or_project_note,True,3051,2026-06-11T11:58:16,实验结果,True,False,False,False,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,result_or_project_note,True,275391,2026-06-11T11:49:20,实验结果,False,False,False,False,False,False,
results/real_data_missingness_inventory/current_missingness_state_audit.json,current_missingness_state_audit.json,result_or_project_note,True,485583,2026-06-14T00:09:15,实验设计,True,True,True,True,True,True,"风险关键词: 天然缺失, FedAvg RMSE, Independent RMSE, 预测结果, 预测鲁棒性, 显著优于, 未来数据, 双向插值, bfill"
results/real_data_missingness_inventory/current_missingness_state_audit.md,current_missingness_state_audit.md,result_or_project_note,True,54805,2026-06-14T00:09:15,实验设计,True,True,True,True,True,False,
results/real_data_missingness_inventory/current_missingness_workflow_summary_zh.md,current_missingness_workflow_summary_zh.md,result_or_project_note,True,8388,2026-06-14T00:09:15,实验结果,True,True,True,True,True,True,"风险关键词: 天然缺失, 未来数据, 双向插值, bfill"
results/real_data_missingness_inventory/inventory_code_files.csv,inventory_code_files.csv,result_or_project_note,True,12077,2026-06-14T00:09:15,实验结果,False,True,True,True,False,False,"风险关键词: 双向插值, bfill"
results/real_data_missingness_inventory/inventory_data_assets.csv,inventory_data_assets.csv,result_or_project_note,True,1247,2026-06-14T00:09:15,实验结果,False,False,False,True,False,False,
results/real_data_missingness_inventory/inventory_document_files.csv,inventory_document_files.csv,result_or_project_note,True,86745,2026-06-14T00:09:15,实验设计,True,True,True,True,True,True,"风险关键词: 天然缺失, FedAvg RMSE, Independent RMSE, 预测结果, 预测鲁棒性, 显著优于, 双向插值, bfill"
results/real_data_missingness_inventory/inventory_result_directories.csv,inventory_result_directories.csv,result_or_project_note,True,30892,2026-06-14T00:09:15,实验结果,True,False,True,True,False,False,
results/real_data_missingness_inventory/inventory_run_configs.csv,inventory_run_configs.csv,result_or_project_note,True,4421,2026-06-14T00:09:15,实验结果,True,False,True,True,False,False,"风险关键词: 双向插值, bfill"
results/real_data_missingness_inventory/inventory_summary_tables.csv,inventory_summary_tables.csv,result_or_project_note,True,107726,2026-06-14T00:09:15,实验结果,True,False,True,True,False,True,
results/real_data_missingness_inventory/inventory_visualization_files.csv,inventory_visualization_files.csv,result_or_project_note,True,9559,2026-06-14T00:09:15,实验结果,False,False,True,True,False,False,
results/real_data_missingness_inventory/missingness_experiment_run_matrix.csv,missingness_experiment_run_matrix.csv,result_or_project_note,True,35208,2026-06-14T00:09:15,实验结果,True,False,True,True,False,False,
results/real_data_missingness_inventory/missingness_method_mechanism_matrix.csv,missingness_method_mechanism_matrix.csv,result_or_project_note,True,1680,2026-06-14T00:09:15,实验结果,True,False,True,False,False,False,"风险关键词: 未来数据, 双向插值, bfill"
results/real_data_missingness_inventory/open_issues_and_next_steps_zh.md,open_issues_and_next_steps_zh.md,result_or_project_note,True,2115,2026-06-14T00:09:15,实验结果,False,True,True,False,True,False,风险关键词: 天然缺失
results/real_data_preprocessing/real_data_file_inventory.csv,real_data_file_inventory.csv,result_or_project_note,True,175442,2026-06-10T15:33:11,实验结果,False,False,False,False,False,False,
results/real_data_preprocessing/real_data_preprocessing_audit.json,real_data_preprocessing_audit.json,result_or_project_note,True,461247,2026-06-10T15:33:11,实验结果,False,False,False,False,True,False,
results/real_data_preprocessing/real_data_preprocessing_audit.md,real_data_preprocessing_audit.md,result_or_project_note,True,9034,2026-06-10T15:33:11,实验结果,False,False,False,False,False,False,
results/real_data_preprocessing/real_data_quality_summary.csv,real_data_quality_summary.csv,result_or_project_note,True,60919,2026-06-10T15:33:11,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_base/base_dataset_client_distribution.csv,base_dataset_client_distribution.csv,result_or_project_note,True,532556,2026-06-09T13:30:04,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_base/base_dataset_client_summary.csv,base_dataset_client_summary.csv,result_or_project_note,True,915,2026-06-09T13:30:04,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_base/base_dataset_client_timeseries.csv,base_dataset_client_timeseries.csv,result_or_project_note,True,3024,2026-06-09T13:30:04,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_base/base_dataset_node_heatmap.csv,base_dataset_node_heatmap.csv,result_or_project_note,True,25873,2026-06-09T13:30:04,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_base/base_dataset_summary.csv,base_dataset_summary.csv,result_or_project_note,True,544,2026-06-09T13:30:04,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/cnn_enhanced_feature_ablation_metrics.csv,cnn_enhanced_feature_ablation_metrics.csv,result_or_project_note,True,12445,2026-06-07T21:22:59,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/cnn_enhanced_feature_ablation_metrics_fedavg.csv,cnn_enhanced_feature_ablation_metrics_fedavg.csv,result_or_project_note,True,7322,2026-06-06T23:15:42,实验结果,False,False,False,False,True,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/cnn_enhanced_feature_ablation_summary.csv,cnn_enhanced_feature_ablation_summary.csv,result_or_project_note,True,917,2026-06-07T21:22:59,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/cnn_enhanced_feature_ablation_summary_fedavg.csv,cnn_enhanced_feature_ablation_summary_fedavg.csv,result_or_project_note,True,908,2026-06-06T23:15:42,实验结果,False,False,False,False,True,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/cnn_enhanced_main_predictions.csv,cnn_enhanced_main_predictions.csv,result_or_project_note,True,604576,2026-06-07T20:58:57,实验结果,False,False,False,False,True,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/enhanced_dataset_client_config.csv,enhanced_dataset_client_config.csv,result_or_project_note,True,464,2026-06-07T20:56:24,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/enhanced_dataset_client_timeseries.csv,enhanced_dataset_client_timeseries.csv,result_or_project_note,True,29639,2026-06-07T20:56:24,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/enhanced_dataset_distribution.csv,enhanced_dataset_distribution.csv,result_or_project_note,True,53866,2026-06-07T20:56:24,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/enhanced_dataset_incident_example.csv,enhanced_dataset_incident_example.csv,result_or_project_note,True,7113,2026-06-07T20:56:24,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/enhanced_dataset_peak_pattern.csv,enhanced_dataset_peak_pattern.csv,result_or_project_note,True,2891,2026-06-07T20:56:24,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/enhanced_dataset_summary.csv,enhanced_dataset_summary.csv,result_or_project_note,True,491,2026-06-07T20:56:24,实验结果,False,False,False,False,False,False,
results/simulation_experiments/cnn_fed_enhanced_experiments/paper_ready/cnn_enhanced_feature_ablation_fedavg_only.csv,cnn_enhanced_feature_ablation_fedavg_only.csv,result_or_project_note,True,1162,2026-06-06T23:15:42,实验结果,False,False,False,False,True,False,
results/simulation_experiments/dataset_overview/simulation_dataset_construction_overview_readme.md,simulation_dataset_construction_overview_readme.md,result_or_project_note,True,1569,2026-06-09T18:47:50,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_base/base_dataset_client_distribution.csv,base_dataset_client_distribution.csv,result_or_project_note,True,532556,2026-06-09T13:33:54,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_base/base_dataset_client_summary.csv,base_dataset_client_summary.csv,result_or_project_note,True,915,2026-06-09T13:33:54,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_base/base_dataset_client_timeseries.csv,base_dataset_client_timeseries.csv,result_or_project_note,True,3024,2026-06-09T13:33:54,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_base/base_dataset_node_heatmap.csv,base_dataset_node_heatmap.csv,result_or_project_note,True,25873,2026-06-09T13:33:54,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_base/base_dataset_summary.csv,base_dataset_summary.csv,result_or_project_note,True,402,2026-06-09T13:33:54,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_enhanced_experiments/enhanced_dataset_client_config.csv,enhanced_dataset_client_config.csv,result_or_project_note,True,464,2026-06-07T21:23:07,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_enhanced_experiments/enhanced_dataset_client_timeseries.csv,enhanced_dataset_client_timeseries.csv,result_or_project_note,True,29639,2026-06-07T21:23:07,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_enhanced_experiments/enhanced_dataset_distribution.csv,enhanced_dataset_distribution.csv,result_or_project_note,True,53866,2026-06-07T21:23:07,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_enhanced_experiments/enhanced_dataset_incident_example.csv,enhanced_dataset_incident_example.csv,result_or_project_note,True,7113,2026-06-07T21:23:07,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_enhanced_experiments/enhanced_dataset_peak_pattern.csv,enhanced_dataset_peak_pattern.csv,result_or_project_note,True,2891,2026-06-07T21:23:07,实验结果,False,False,False,False,False,False,
results/simulation_experiments/gcn_fed_enhanced_experiments/enhanced_dataset_summary.csv,enhanced_dataset_summary.csv,result_or_project_note,True,491,2026-06-07T21:23:07,实验结果,False,False,False,False,False,False,
results/simulation_experiments/multi_seed_overall_review.md,multi_seed_overall_review.md,result_or_project_note,True,11103,2026-06-09T13:58:07,实验结果,False,False,False,False,True,False,
