node_id,in_observed,in_topology,status
1520486295,true,true,both
1520486301,true,true,both
1520486303,true,true,both
1520486306,true,true,both
1520486307,true,true,both
1520486308,true,true,both
1520486315,true,true,both
1520486319,true,true,both
1520486327,true,true,both
1520486330,true,true,both
1520486334,true,true,both
1520486335,true,true,both
1520486336,true,true,both
1520486337,true,true,both
1520486342,true,true,both
1520486343,true,true,both
1520486345,true,true,both
1520486346,true,true,both
1520486349,true,true,both
1520486350,true,true,both
1520486351,true,true,both
1520486353,true,true,both
1520486354,true,true,both
1520486361,true,true,both
1520486365,true,true,both
1520486366,true,true,both
1520486367,true,true,both
1520486368,true,true,both
1520486371,true,true,both
1520486377,true,true,both
1520486378,true,true,both
1520486380,true,true,both
1520486385,true,true,both
1520486386,true,true,both
1520486387,true,true,both
1520486389,true,true,both
1520486391,true,true,both
1520486396,true,true,both
1520486401,true,true,both
1520486403,true,true,both
1520486404,true,true,both
1520486406,true,true,both
1520486409,true,true,both
1520486410,true,true,both
1520486414,true,true,both
1520486422,true,true,both
1520486430,true,true,both
1520486436,true,true,both
1520486438,true,true,both
1520486439,true,true,both
1520486444,true,true,both
1520486447,true,true,both
1520486455,true,true,both
1520486456,true,true,both
1520486460,true,true,both
1520486461,true,true,both
1520486463,true,true,both
1520486464,true,true,both
1520486470,true,true,both
1520486472,true,true,both
1520486480,true,true,both
1520486487,true,true,both
1520486488,true,true,both
1520486491,true,true,both
1520486492,true,true,both
1520486495,true,true,both
1520486497,true,true,both
1520486498,true,true,both
1520486501,true,true,both
1520486506,true,true,both
1520486510,true,true,both
1520486512,true,true,both
1520486514,true,true,both
1520486516,true,true,both
1520486519,true,true,both
1520486520,true,true,both
1520486521,true,true,both
1520486524,true,true,both
1520486525,true,true,both
1520486529,true,true,both
1520486543,true,true,both
1520486544,true,true,both
1520486546,true,true,both
1520486547,true,true,both
1520486549,true,true,both
1520486553,true,true,both
1520486558,true,true,both
1520486559,true,true,both
1520486561,true,true,both
1520486569,true,true,both
1520486573,true,true,both
1520486578,true,true,both
1520486584,true,true,both
1520486586,true,true,both
1520486591,true,true,both
1520486593,true,true,both
1520486597,true,true,both
1520486600,true,true,both
1520486602,true,true,both
1520486608,true,true,both
1520486609,true,true,both
1520486616,true,true,both
1520486617,true,true,both
1520486619,true,true,both
1520486621,true,true,both
1520486623,true,true,both
1520486624,true,true,both
1520486627,true,true,both
1520486629,true,true,both
1520486630,true,true,both
1520486632,true,true,both
1520486634,true,true,both
1520486635,true,true,both
1520486638,true,true,both
1520486639,true,true,both
1520486641,true,true,both
1520486645,true,true,both
1520486648,true,true,both
1520486651,true,true,both
1520486656,true,true,both
1520486657,true,true,both
1520486661,true,true,both
1520486671,true,true,both
1520486672,true,true,both
1520486673,true,true,both
1520486679,true,true,both
1520486680,true,true,both
1520486681,true,true,both
1520486682,true,true,both
1520486687,true,true,both
1520486688,true,true,both
1520486689,true,true,both
1520486691,true,true,both
1520486693,true,true,both
1520486697,true,true,both
1520486706,true,true,both
1520486710,true,true,both
1520486713,true,true,both
1520486716,true,true,both
1520486720,true,true,both
1520486721,true,true,both
1520486732,true,true,both
1520486734,true,true,both
1520486739,true,true,both
1520486740,true,true,both
1520486743,true,true,both
1520486746,true,true,both
1520486749,true,true,both
1520486753,true,true,both
1520486757,true,true,both
1520486760,true,true,both
1520486761,true,true,both
1520486762,true,true,both
1520486768,true,true,both
1520486771,true,true,both
1520486772,true,true,both
1520486774,true,true,both
1520486776,true,true,both
1520486784,true,true,both
1520486787,true,true,both
1520486791,true,true,both
1520486794,true,true,both
1520486799,true,true,both
1520486800,true,true,both
1520486802,true,true,both
1520486807,true,true,both
1520486809,true,true,both
1520486816,true,true,both
1520486818,true,true,both
1520486820,true,true,both
1520486822,true,true,both
1520486823,true,true,both
1520486825,true,true,both
1520486835,true,true,both
1520486838,true,true,both
1520486839,true,true,both
1520486840,true,true,both
1520486844,true,true,both
1520486845,true,true,both
1520486849,true,true,both
1520486850,true,true,both
1520486851,true,true,both
1520486862,true,true,both
1520486867,true,true,both
1520486868,true,true,both
1520486874,true,true,both
1520486879,true,true,both
1520486880,true,true,both
1520486885,true,true,both
1520486888,true,true,both
1520486890,true,true,both
1520486891,true,true,both
1520486896,true,true,both
1520486897,true,true,both
1520486899,true,true,both
1520486901,true,true,both
1520486902,true,true,both
1520486905,true,true,both
1520486907,true,true,both
1520486908,true,true,both
1520486912,true,true,both
1520486915,true,true,both
1520486916,true,true,both
1520486919,true,true,both
1520486928,true,true,both
1520486932,true,true,both
1520486934,true,true,both
1520486935,true,true,both
1520486940,true,true,both
1520486944,true,true,both
1520486945,true,true,both
1520486948,true,true,both
1520486950,true,true,both
1520486953,true,true,both
1520486959,true,true,both
1520486960,true,true,both
1520486962,true,true,both
1520486963,true,true,both
1520486968,true,true,both
1520486969,true,true,both
1520486970,true,true,both
1520486971,true,true,both
1520486972,true,true,both
1520486973,true,true,both
1520486976,true,true,both
1520486977,true,true,both
1520486980,true,true,both
1520486981,true,true,both
1520486982,true,true,both
1520486983,true,true,both
1520486993,true,true,both
1520486996,true,true,both
1520486999,true,true,both
1520487001,true,true,both
1520487010,true,true,both
1520487018,true,true,both
1520487019,true,true,both
1520487022,true,true,both
1520487025,true,true,both
1520487028,true,true,both
1520487029,true,true,both
1520487030,true,true,both
1520487032,true,true,both
1520487036,true,true,both
1520487038,true,true,both
1520487045,true,true,both
1520487051,true,true,both
1520487059,true,true,both
1520487061,true,true,both
1520487071,true,true,both
1520487072,true,true,both
1520487073,true,true,both
1520487074,true,true,both
1520487077,true,true,both
1520487080,true,true,both
1520487083,true,true,both
1520487084,true,true,both
1520487087,true,true,both
1520487089,true,true,both
1520487091,true,true,both
1520487095,true,true,both
1520487102,true,true,both
1520487107,true,true,both
1520487110,true,true,both
1520487112,true,true,both
1520487120,true,true,both
1520487121,true,true,both
1520487122,true,true,both
1520487130,true,true,both
1520487134,true,true,both
1520487135,true,true,both
1520487136,true,true,both
1520487137,true,true,both
1520487141,true,true,both
1520487144,true,true,both
1520487146,true,true,both
1520487147,true,true,both
1520487151,true,true,both
1520487154,true,true,both
1520487156,true,true,both
1520487160,true,true,both
1520487161,true,true,both
1520487163,true,true,both
1520487177,true,true,both
1520487187,true,true,both
1520487189,true,true,both
1520487190,true,true,both
1520487203,true,true,both
1520487205,true,true,both
1520487206,true,true,both
1520487207,true,true,both
1520487208,true,true,both
1520487209,true,true,both
1520487211,true,true,both
1520487214,true,true,both
1520487215,true,true,both
1520487219,true,true,both
1520487227,true,true,both
1520487230,true,true,both
1520487232,true,true,both
1520487235,true,true,both
1520487237,true,true,both
1520487238,true,true,both
1520487240,true,true,both
1520487252,true,true,both
1520487253,true,true,both
1520487254,true,true,both
1520487255,true,true,both
1520487257,true,true,both
1520487259,true,true,both
1520487263,true,true,both
1520487267,true,true,both
1520487275,true,true,both
1520487276,true,true,both
1520487277,true,true,both
1520487278,true,true,both
1520487288,true,true,both
1520487291,true,true,both
1520487292,true,true,both
1520487296,true,true,both
1520487300,true,true,both
1520487302,true,true,both
1520487304,true,true,both
1520487310,true,true,both
1520487313,true,true,both
1520487314,true,true,both
1520487316,true,true,both
1520487321,true,true,both
1520487323,true,true,both
1520487326,true,true,both
1520487327,true,true,both
1520487328,true,true,both
1520487336,true,true,both
1520487340,true,true,both
1520487343,true,true,both
1520487347,true,true,both
1520487349,true,true,both
1520487351,true,true,both
1520487358,true,true,both
1520487365,true,true,both
1520487367,true,true,both
1520487368,true,true,both
1520487371,true,true,both
1520487375,true,true,both
1520487382,true,true,both
1520487384,true,true,both
1520487385,true,true,both
1520487393,true,true,both
1520487394,true,true,both
1520487395,true,true,both
1520487399,true,true,both
1520487401,true,true,both
1520487403,true,true,both
1520487410,true,true,both
1520487411,true,true,both
1520487416,true,true,both
1520487417,true,true,both
1520487418,true,true,both
1520487423,true,true,both
1520487426,true,true,both
1520487428,true,true,both
1520487432,true,true,both
1520487433,true,true,both
1520487435,true,true,both
1520487439,true,true,both
1520487445,true,true,both
1520487447,true,true,both
1520487448,true,true,both
1520487452,true,true,both
1520487458,true,true,both
1520487459,true,true,both
1520487461,true,true,both
1520487467,true,true,both
1520487469,true,true,both
1520487475,true,true,both
1520487478,true,true,both
1520487482,true,true,both
1520487486,true,true,both
1520487488,true,true,both
1520487492,true,true,both
1520487496,true,true,both
1520487498,true,true,both
1520487501,true,true,both
1520487505,true,true,both
1520487510,true,true,both
1520487511,true,true,both
1520487513,true,true,both
1520487514,true,true,both
1520487517,true,true,both
1520487519,true,true,both
1520487520,true,true,both
1520487521,true,true,both
1520487522,true,true,both
1520487528,true,true,both
1520487530,true,true,both
1520487537,true,true,both
1520487540,true,true,both
1520487546,true,true,both
1520487548,true,true,both
1520487554,true,true,both
1520487555,true,true,both
1520487556,true,true,both
1520487557,true,true,both
1520487564,true,true,both
1520487565,true,true,both
1520487568,true,true,both
1520487571,true,true,both
1520487574,true,true,both
1520487577,true,true,both
1520487583,true,true,both
1520487597,true,true,both
1520487599,true,true,both
1520487602,true,true,both
1520487606,true,true,both
1520487613,true,true,both
1520487615,true,true,both
1520487620,true,true,both
1520487624,true,true,both
1520487630,true,true,both
1520487631,true,true,both
1520487636,true,true,both
1520487637,true,true,both
1520487639,true,true,both
1520487644,true,true,both
1520487646,true,true,both
1520487647,true,true,both
1520487650,true,true,both
1520487653,true,true,both
1520487654,true,true,both
1520487656,true,true,both
1520487659,true,true,both
1520487660,true,true,both
1520487662,true,true,both
1520487665,true,true,both
1520487667,true,true,both
1520487669,true,true,both
1520487670,true,true,both
1520487672,true,true,both
1520487679,true,true,both
1520487683,true,true,both
1520487687,true,true,both
1520487691,true,true,both
1520487692,true,true,both
1520487693,true,true,both
1520487699,true,true,both
1520487705,true,true,both
1520487708,true,true,both
1520487709,true,true,both
1520487712,true,true,both
1520487714,true,true,both
1520487716,true,true,both
1520487717,true,true,both
1520487730,true,true,both
1520487731,true,true,both
1520487735,true,true,both
1520487736,true,true,both
1520487742,true,true,both
1520487744,true,true,both
1520487747,true,true,both
1520487749,true,true,both
1520487751,true,true,both
1520487754,true,true,both
1520487755,true,true,both
1520487757,true,true,both
1520487758,true,true,both
1520487760,true,true,both
1520487761,true,true,both
1520487764,true,true,both
1520487765,true,true,both
1520487766,true,true,both
1520487771,true,true,both
1520487773,true,true,both
1520487775,true,true,both
1520487776,true,true,both
1520487784,true,true,both
1520487785,true,true,both
1520487795,true,true,both
1520487797,true,true,both
1520487804,true,true,both
1520487805,true,true,both
1520487806,true,true,both
1520487807,true,true,both
1520487818,true,true,both
1520487819,true,true,both
1520487820,true,true,both
1520487823,true,true,both
1520487829,true,true,both
1520487832,true,true,both
1520487834,true,true,both
1520487838,true,true,both
1520487843,true,true,both
1520487846,true,true,both
1520487849,true,true,both
1520487853,true,true,both
1520487856,true,true,both
1520487858,true,true,both
1520487862,true,true,both
1520487865,true,true,both
1520487867,true,true,both
1520487871,true,true,both
1520487872,true,true,both
1520487875,true,true,both
1520487877,true,true,both
1520487882,true,true,both
1520487890,true,true,both
1520487898,true,true,both
1520487899,true,true,both
1520487903,true,true,both
1520487906,true,true,both
1520487908,true,true,both
1520487913,true,true,both
1520487917,true,true,both
1520487920,true,true,both
1520487925,true,true,both
1520487928,true,true,both
1520487935,true,true,both
1520487942,true,true,both
1520487943,true,true,both
1520487946,true,true,both
1520487953,true,true,both
1520487956,true,true,both
1520487957,true,true,both
1520487961,true,true,both
1520487964,true,true,both
1520487966,true,true,both
1520487969,true,true,both
1520487970,true,true,both
1520487972,true,true,both
1520487973,true,true,both
1520487974,true,true,both
1520487976,true,true,both
1520487979,true,true,both
1520487985,true,true,both
1520487988,true,true,both
1520487992,true,true,both
1520487993,true,true,both
1520487995,true,true,both
1520487996,true,true,both
1520487999,true,true,both
1520488001,true,true,both
1520488003,true,true,both
1520488008,true,true,both
1520488010,true,true,both
1520488012,true,true,both
1520488015,true,true,both
1520488017,true,true,both
1520488018,true,true,both
1520488021,true,true,both
1520488029,true,true,both
1520488032,true,true,both
1520488033,true,true,both
1520488036,true,true,both
1520488037,true,true,both
1520488038,true,true,both
1520488046,true,true,both
1520488052,true,true,both
1520488053,true,true,both
1520488059,true,true,both
1520488064,true,true,both
1520488065,true,true,both
1520488067,true,true,both
1520488069,true,true,both
1520488070,true,true,both
1520488073,true,true,both
1520488079,true,true,both
1520488081,true,true,both
1520488087,true,true,both
1520488089,true,true,both
1520488098,true,true,both
1520488100,true,true,both
1520488101,true,true,both
1520488102,true,true,both
1520488104,true,true,both
1520488113,true,true,both
1520488116,true,true,both
1520488117,true,true,both
1520488118,true,true,both
1520488121,true,true,both
1520488123,true,true,both
1520488124,true,true,both
1520488126,true,true,both
1520488129,true,true,both
1520488132,true,true,both
1520488133,true,true,both
1520488135,true,true,both
1520488140,true,true,both
1520488145,true,true,both
1520488148,true,true,both
1520488149,true,true,both
1520488159,true,true,both
1520488161,true,true,both
1520488162,true,true,both
1520488164,true,true,both
1520488166,true,true,both
1520488167,true,true,both
1520488169,true,true,both
1520488171,true,true,both
1520488184,true,true,both
1520488185,true,true,both
1520488191,true,true,both
1520488195,true,true,both
1520488197,true,true,both
1520488203,true,true,both
1520488204,true,true,both
1520488212,true,true,both
1520488220,true,true,both
1520488224,true,true,both
1520488230,true,true,both
1520488231,true,true,both
1520488233,true,true,both
1520488238,true,true,both
1520488240,true,true,both
1520488241,true,true,both
1520488242,true,true,both
1520488247,true,true,both
1520488250,true,true,both
1520488254,true,true,both
1520488259,true,true,both
1520488260,true,true,both
1520488261,true,true,both
1520488262,true,true,both
1520488264,true,true,both
1520488266,true,true,both
1520488267,true,true,both
1520488268,true,true,both
1520488269,true,true,both
1520488270,true,true,both
1520488275,true,true,both
1520488277,true,true,both
1520488280,true,true,both
1520488282,true,true,both
1520488285,true,true,both
1520488286,true,true,both
1520488292,true,true,both
1520488301,true,true,both
1520488302,true,true,both
1520488304,true,true,both
1520488305,true,true,both
1520488308,true,true,both
1520488309,true,true,both
1520488312,true,true,both
1520488317,true,true,both
1520488319,true,true,both
1520488323,true,true,both
1520488326,true,true,both
1520488332,true,true,both
1520488333,true,true,both
1520488345,true,true,both
1520488347,true,true,both
1520488348,true,true,both
1520488355,true,true,both
1520488360,true,true,both
1520488361,true,true,both
1520488366,true,true,both
1520488367,true,true,both
1520488368,true,true,both
1520488375,true,true,both
1520488376,true,true,both
1520488380,true,true,both
1520488381,true,true,both
1520488386,true,true,both
1520488388,true,true,both
1520488389,true,true,both
1520488390,true,true,both
1520488393,true,true,both
1520488397,true,true,both
1520488402,true,true,both
1520488404,true,true,both
1520488406,true,true,both
1520488407,true,true,both
1520488408,true,true,both
1520488411,true,true,both
1520488414,true,true,both
1520488416,true,true,both
1520488417,true,true,both
1520488421,true,true,both
1520488426,true,true,both
1520488431,true,true,both
1520488439,true,true,both
1520488440,true,true,both
1520488443,true,true,both
1520488449,true,true,both
1520488451,true,true,both
1520488454,true,true,both
1520488455,true,true,both
1520488459,true,true,both
1520488460,true,true,both
1520488461,true,true,both
1520488462,true,true,both
1520488469,true,true,both
1520488473,true,true,both
1520488474,true,true,both
1520488475,true,true,both
1520488477,true,true,both
1520488478,true,true,both
1520488481,true,true,both
1520488486,true,true,both
1520488487,true,true,both
1520488491,true,true,both
1520488496,true,true,both
1520488499,true,true,both
1520488508,true,true,both
1520488513,true,true,both
1520488515,true,true,both
1520488516,true,true,both
1520488518,true,true,both
1520488519,true,true,both
1520488526,true,true,both
1520488535,true,true,both
1520488541,true,true,both
1520488542,true,true,both
1520488544,true,true,both
1520488547,true,true,both
1520488551,true,true,both
1520488553,true,true,both
1520488555,true,true,both
1520488557,true,true,both
1520488564,true,true,both
1520488567,true,true,both
1520488571,true,true,both
1520488572,true,true,both
1520488585,true,true,both
1520488587,true,true,both
1520488593,true,true,both
1520488595,true,true,both
1520488597,true,true,both
1520488598,true,true,both
1520488600,true,true,both
1520488604,true,true,both
1520488624,true,true,both
1520488629,true,true,both
1520488632,true,true,both
1520488635,true,true,both
1520488638,true,true,both
1520488644,true,true,both
1520488647,true,true,both
1520488650,true,true,both
1520488661,true,true,both
1520488673,true,true,both
1520488679,true,true,both
1520488683,true,true,both
1520488695,true,true,both
1520488698,true,true,both
1520488702,true,true,both
1520488714,true,true,both
1520488715,true,true,both
1520488717,true,true,both
1520488718,true,true,both
1520488719,true,true,both
1520488727,true,true,both
1520488729,true,true,both
1520488733,true,true,both
1520488735,true,true,both
1520488737,true,true,both
1520488739,true,true,both
1520488741,true,true,both
1520488746,true,true,both
1520488752,true,true,both
1520488754,true,true,both
1520488758,true,true,both
1520488759,true,true,both
1520488764,true,true,both
1520488768,true,true,both
1520488770,true,true,both
1520488772,true,true,both
1520488776,true,true,both
1520488779,true,true,both
1520488785,true,true,both
1520488786,true,true,both
1520488796,true,true,both
1520488807,true,true,both
1520488808,true,true,both
1520488815,true,true,both
1520488817,true,true,both
1520488819,true,true,both
1520488845,true,true,both
1520488847,true,true,both
1520488851,true,true,both
1520488855,true,true,both
1520488857,true,true,both
1520488865,true,true,both
1520488871,true,true,both
1520488879,true,true,both
1520488884,true,true,both
1520488887,true,true,both
1520488888,true,true,both
1520488894,true,true,both
1520488896,true,true,both
1520488900,true,true,both
1520488903,true,true,both
1520488905,true,true,both
1520488906,true,true,both
1520488907,true,true,both
1520488915,true,true,both
1520488922,true,true,both
1520488929,true,true,both
1520488937,true,true,both
1520488938,true,true,both
1520488941,true,true,both
1520488942,true,true,both
1520488945,true,true,both
1520488947,true,true,both
1520488950,true,true,both
1520488952,true,true,both
1520488956,true,true,both
1520488960,true,true,both
1520488961,true,true,both
1520488966,true,true,both
1520488972,true,true,both
1520488974,true,true,both
1520488978,true,true,both
1520488986,true,true,both
1520488989,true,true,both
1520488990,true,true,both
1520488998,true,true,both
1520489003,true,true,both
1520489007,true,true,both
1520489008,true,true,both
1520489014,true,true,both
1520489017,true,true,both
1520489020,true,true,both
1520489021,true,true,both
1520489022,true,true,both
1520489024,true,true,both
1520489032,true,true,both
1520489033,true,true,both
1520489035,true,true,both
1520489036,true,true,both
1520489050,true,true,both
1520489051,true,true,both
1520489056,true,true,both
1520489061,true,true,both
1520489063,true,true,both
1520489069,true,true,both
1520489070,true,true,both
1520489078,true,true,both
1520489081,true,true,both
1520489082,true,true,both
1520489085,true,true,both
1520489086,true,true,both
1520489088,true,true,both
1520489089,true,true,both
1520489091,true,true,both
1520489093,true,true,both
1520489097,true,true,both
1520489098,true,true,both
1520489104,true,true,both
1520489107,true,true,both
1520489112,true,true,both
1520489113,true,true,both
1520489116,true,true,both
1520489121,true,true,both
1520489122,true,true,both
1520489126,true,true,both
1520489131,true,true,both
1520489132,true,true,both
1520489136,true,true,both
1520489138,true,true,both
1520489141,true,true,both
1520489142,true,true,both
1520489145,true,true,both
1520489146,true,true,both
1520489148,true,true,both
1520489156,true,true,both
1520489162,true,true,both
1520489165,true,true,both
1520489169,true,true,both
1520489170,true,true,both
1520489172,true,true,both
1520489178,true,true,both
1520489179,true,true,both
1520489185,true,true,both
1520489186,true,true,both
1520489187,true,true,both
1520489188,true,true,both
1520489189,true,true,both
1520489195,true,true,both
1520489198,true,true,both
1520489200,true,true,both
1520489211,true,true,both
1520489212,true,true,both
1520489213,true,true,both
1520489216,true,true,both
1520489220,true,true,both
1520489224,true,true,both
1520489227,true,true,both
1520489229,true,true,both
1520489231,true,true,both
1520489232,true,true,both
1520489233,true,true,both
1520489234,true,true,both
1520489235,true,true,both
1520489238,true,true,both
1520489240,true,true,both
1520489241,true,true,both
1520489242,true,true,both
1520489243,true,true,both
1520489248,true,true,both
1520489249,true,true,both
1520489250,true,true,both
1520489252,true,true,both
1520489253,true,true,both
1520489256,true,true,both
1520489267,true,true,both
1520489270,true,true,both
1520489271,true,true,both
1520489273,true,true,both
1520489274,true,true,both
1520489277,true,true,both
1520489283,true,true,both
1520489291,true,true,both
1520489295,true,true,both
1520489303,true,true,both
1520489304,true,true,both
1520489306,true,true,both
1520489307,true,true,both
1520489310,true,true,both
1520489312,true,true,both
1520489317,true,true,both
1520489318,true,true,both
1520489319,true,true,both
1520489321,true,true,both
1520489322,true,true,both
1520489323,true,true,both
1520489324,true,true,both
1520489328,true,true,both
1520489330,true,true,both
1520489333,true,true,both
1520489338,true,true,both
1520489341,true,true,both
1520489346,true,true,both
1520489349,true,true,both
1520489358,true,true,both
1520489364,true,true,both
1520489368,true,true,both
1520489373,true,true,both
1520489374,true,true,both
1520489376,true,true,both
1520489379,true,true,both
1520489381,true,true,both
1520489383,true,true,both
1520489384,true,true,both
1520489387,true,true,both
1520489389,true,true,both
1520489390,true,true,both
1520489393,true,true,both
1520489395,true,true,both
1520489396,true,true,both
1520489403,true,true,both
1520489412,true,true,both
1520489415,true,true,both
1520489419,true,true,both
1520489424,true,true,both
1520489426,true,true,both
1520489427,true,true,both
1520489428,true,true,both
1520489431,true,true,both
1520489434,true,true,both
1520489437,true,true,both
1520489438,true,true,both
1520489445,true,true,both
1520489448,true,true,both
1520489452,true,true,both
1520489453,true,true,both
1520489463,true,true,both
1520489465,true,true,both
1520489467,true,true,both
1520489474,true,true,both
1520489475,true,true,both
1520489479,true,true,both
1520489481,true,true,both
1520489482,true,true,both
1520489483,true,true,both
1520489485,true,true,both
1520489486,true,true,both
1520489494,true,true,both
1520489496,true,true,both
1520489497,true,true,both
1520489499,true,true,both
1520489501,true,true,both
1520489504,true,true,both
1520489506,true,true,both
1520489507,true,true,both
1520489512,true,true,both
1520489516,true,true,both
1520489522,true,true,both
1520489523,true,true,both
1520489524,true,true,both
1520489527,true,true,both
1520489528,true,true,both
1520489529,true,true,both
1520489533,true,true,both
1520489534,true,true,both
1520489535,true,true,both
1520489536,true,true,both
1520489537,true,true,both
1520489538,true,true,both
1520489540,true,true,both
1520489542,true,true,both
1520489544,true,true,both
1520489545,true,true,both
1520489547,true,true,both
1520489550,true,true,both
1520489561,true,true,both
1520489564,true,true,both
1520489567,true,true,both
1520489568,true,true,both
1520489571,true,true,both
1520489573,true,true,both
1520489576,true,true,both
1520489578,true,true,both
1520489579,true,true,both
1520489580,true,true,both
1520489583,true,true,both
1520489585,true,true,both
1520489588,true,true,both
1520489590,true,true,both
1520489594,true,true,both
1520489596,true,true,both
1520489599,true,true,both
1520489601,true,true,both
1520489606,true,true,both
1520489607,true,true,both
1520489611,true,true,both
1520489612,true,true,both
1520489613,true,true,both
1520489614,true,true,both
1520489622,true,true,both
1520489625,true,true,both
1520489628,true,true,both
1520489629,true,true,both
1520489634,true,true,both
1520489639,true,true,both
1520489640,true,true,both
1520489644,true,true,both
1520489647,true,true,both
1520489653,true,true,both
1520489655,true,true,both
1520489656,true,true,both
1520489660,true,true,both
1520489664,true,true,both
1520489667,true,true,both
1520489669,true,true,both
1520489670,true,true,both
1520489677,true,true,both
1520489684,true,true,both
1520489685,true,true,both
1520489692,true,true,both
1520489693,true,true,both
1520489695,true,true,both
1520489706,true,true,both
1520489707,true,true,both
1520489709,true,true,both
1520489710,true,true,both
1520489715,true,true,both
1520489718,true,true,both
1520489720,true,true,both
1520489725,true,true,both
1520489726,true,true,both
1520489729,true,true,both
1520489730,true,true,both
1520489739,true,true,both
1520489740,true,true,both
1520489744,true,true,both
1520489757,true,true,both
1520489758,true,true,both
1520489759,true,true,both
1520489761,true,true,both
1520489763,true,true,both
1520489764,true,true,both
1520489768,true,true,both
1520489769,true,true,both
1520489771,true,true,both
1520489774,true,true,both
1520489780,true,true,both
1520489786,true,true,both
1520489787,true,true,both
1520489788,true,true,both
1520489794,true,true,both
1520489795,true,true,both
1520489799,true,true,both
1520489801,true,true,both
1520489803,true,true,both
1520489807,true,true,both
1520489808,true,true,both
1520489815,true,true,both
1520489817,true,true,both
1520489820,true,true,both
1520489821,true,true,both
1520489822,true,true,both
1520489825,true,true,both
1520489826,true,true,both
1520489828,true,true,both
1520489832,true,true,both
1520489836,true,true,both
1520489840,true,true,both
1520489841,true,true,both
1520489843,true,true,both
1520489845,true,true,both
1520489847,true,true,both
1520489851,true,true,both
1520489852,true,true,both
1520489856,true,true,both
1520489857,true,true,both
1520489858,true,true,both
1520489859,true,true,both
1520489861,true,true,both
1520489862,true,true,both
1520489864,true,true,both
1520489865,true,true,both
1520489866,true,true,both
1520489869,true,true,both
1520489870,true,true,both
1520489874,true,true,both
1520489878,true,true,both
1520489881,true,true,both
1520489882,true,true,both
1520489886,true,true,both
1520489889,true,true,both
1520489892,true,true,both
1520489907,true,true,both
1520489912,true,true,both
1520489915,true,true,both
1520489916,true,true,both
1520489917,true,true,both
1520489918,true,true,both
1520489920,true,true,both
1520489925,true,true,both
1520489927,true,true,both
1520489934,true,true,both
1520489942,true,true,both
1520489943,true,true,both
1520489945,true,true,both
1520489947,true,true,both
1520489948,true,true,both
1520489951,true,true,both
1520489953,true,true,both
1520489954,true,true,both
1520489957,true,true,both
1520489961,true,true,both
1520489970,true,true,both
1520489973,true,true,both
1520489976,true,true,both
1520489977,true,true,both
1520489978,true,true,both
1520489979,true,true,both
1520489980,true,true,both
1520489984,true,true,both
1520489988,true,true,both
1520489990,true,true,both
1520489998,true,true,both
1520489999,true,true,both
1520490003,true,true,both
1520490010,true,true,both
1520490015,true,true,both
1520490017,true,true,both
1520490018,true,true,both
1520490020,true,true,both
1520490022,true,true,both
1520490024,true,true,both
1520490027,true,true,both
1520490028,true,true,both
1520490031,true,true,both
1520490035,true,true,both
1520490037,true,true,both
1520490040,true,true,both
1520490043,true,true,both
1520490047,true,true,both
1520490050,true,true,both
1520490051,true,true,both
1520490056,true,true,both
1520490057,true,true,both
1520490065,true,true,both
1520490068,true,true,both
1520490069,true,true,both
1520490072,true,true,both
1520490073,true,true,both
1520490074,true,true,both
1520490078,true,true,both
1520490079,true,true,both
1520490080,true,true,both
1520490081,true,true,both
1520490085,true,true,both
1520490086,true,true,both
1520490092,true,true,both
1520490095,true,true,both
1520490096,true,true,both
1520490098,true,true,both
1520490100,true,true,both
1520490102,true,true,both
1520490105,true,true,both
1520490111,true,true,both
1520490115,true,true,both
1520490118,true,true,both
1520490121,true,true,both
1520490122,true,true,both
1520490123,true,true,both
1520490129,true,true,both
1520490130,true,true,both
1520490131,true,true,both
1520490133,true,true,both
1520490139,true,true,both
1520490142,true,true,both
1520490147,true,true,both
1520490148,true,true,both
1520490160,true,true,both
1520490161,true,true,both
1520490162,true,true,both
1520490165,true,true,both
1520490173,true,true,both
1520490180,true,true,both
1520490182,true,true,both
1520490183,true,true,both
1520490184,true,true,both
1520490185,true,true,both
1520490188,true,true,both
1520490189,true,true,both
1520490190,true,true,both
1520490195,true,true,both
1520490197,true,true,both
1520490203,true,true,both
1520490205,true,true,both
1520490218,true,true,both
1520490219,true,true,both
1520490220,true,true,both
1520490226,true,true,both
1520490234,true,true,both
1520490235,true,true,both
1520490238,true,true,both
1520490239,true,true,both
1520490245,true,true,both
1520490252,true,true,both
1520490253,true,true,both
1520490255,true,true,both
1520490261,true,true,both
1520490268,true,true,both
1520490272,true,true,both
1520490275,true,true,both
1520490276,true,true,both
1520490277,true,true,both
1520490280,true,true,both
1520490286,true,true,both
1520490287,true,true,both
1520490288,true,true,both
1520490292,true,true,both
1520490295,true,true,both
1520490298,true,true,both
1520490299,true,true,both
1520490306,true,true,both
1520490310,true,true,both
1520490311,true,true,both
1520490312,true,true,both
1520490325,true,true,both
1520490329,true,true,both
1520490330,true,true,both
1520490332,true,true,both
1520490333,true,true,both
1520490334,true,true,both
1520490338,true,true,both
1520490340,true,true,both
1520490341,true,true,both
1520490343,true,true,both
1520490352,true,true,both
1520490356,true,true,both
1520490359,true,true,both
1520490363,true,true,both
1520490365,true,true,both
1520490370,true,true,both
1520490377,true,true,both
1520490379,true,true,both
1520490381,true,true,both
